review,label
"đội ngũ tư vấn cskh vô cùng tệ, toàn trả lời những câu vớ vẩn, 1 đoạn chat mà 3 4 nhân viên nhảy vào chỉ nhắn xin chào r kêu đợi, đợi mấy ngày luôn vẫn k giải đáp đc thắc mắc của kh về việc kiểm tra hàng chính hãng, cảm thấy nghi ngờ về chất lượng.",0
"không xứng đáng . hàng ọp ẹp, thổi cũng k mạnh như quảng cáo. tệ",0
"kính chống nhìn trộm cũ nhanh bể quá nên thay thành kính trong, kính trong có vẻ tiết kiệm pin hơn do để độ sáng vừa pải, giao hàng nhanh, gói hàng đầy đủ",1
chất lượng sản phẩm:bình thường ngồi kế bên nhìn qua vẫn thấy được có chống mà không đáng kể :,0
"thương hiệu này đã quá quen với mấy mẹ bỉm rồi, ng lớn xài cũng đc luôn, chịu khó săn sale thì giá rất ok luôn.",1
"về màu ghi vậy giao kia r bảo giao đúng tui k thích, ghi phân loại đen, nhận về trên hộp ghi xám full, ib hỏi thì bảo xám đen giao đúng",0
"mua 1 lần mà dính tới giờ, dùng sướng lắm mọi người ơii, nên mua nkaa",1
mở ra đã thấy thùng sữa rách trải nghiệm lần này tệ mong shop kiểm tra hàng hộp nguyên vẹn trước khi giao cho khách,0
"sản phẩm dạng sữa đặc, bôi không bị nặng mặt nhưng dính dấp khó chịu chắc do nhiều dưỡng, dù da mình da hỗn hợp khô ở trong điều hoà 24 24. bôi xong da kiểu bóng bóng xỉn xỉn. lỡ quẹt luôn 1 đường lên mặt thì chỗ da đó trắng tái lại luôn như vắt tái chanh. hương thơm dễ chịu, khả năng chống nắng chưa kiểm chứng được. nói chung là khá thất vọng",0
mình k đc nhận đồ này,0
mùi hương:không thích mùi này cho lắm hàng không đúng shop đăng sản phẩm có hình mặt em bé trên chai nhưng khi gởi hàng về thì lại không có nhé,0
"chất liệu:kn đúng với mô tả:ko màu sắc:nhiều nàu quần không co giãn như shop quảng cáo với đã mua theo shop tư vấn mà vẫn bị chật, thấy mọi người khen cũng nhiều mà mua về kì kì",0
"bao bì:đẹp, 240ml làm đẹp:dùng chỗ da dầu",1
"một trong những loại mặt nạ không nằm trong giỏ hàng của mình là loại này. mặt nạ nhỏ hơn hẳn các dòng khác nên không phủ hết mặt. hiệu quả cũng không rõ rệt như các dòng mặt nạ hành tím, rau má, vitamin c,..",0
mình đặt nước giặt mà shop giao cho mình nước xả . không để ý lỡ tay mở ra mất rồi nên không hoàn đơn được . sợ cái shop này quá !,0
vòi bị kẹt không ấn được dầu gội ra,0
bao bì mẫu mã:móp méo độ tuổi sử dụng:3 6t hộp ngoài thì bình thường nhưng bên trong thì hộp móp như vầy,0
"hộp bé mỗi tẹo, thà đừng bán loại này, trên tiêu đề cũng không ghi là hộp bé cho người ta xem, như lừa dối nhau vậy, tôi không biết phân biệt đặt phải thùng này chán ko tả nổi.",0
chất son thích đến mức mua 4 cây r,1
"sản phảm kém chất lượng, trầy xước nhiều khi chưa sử dụng, sp là mặt hàng khó kiểm tra kỹ nên việc sâm soi là bất khả thi chỉ có dán lên dt mới thấy được lỗi có lẽ vậy nên mới có loại không hộp để treo đầu d.ê bán thịt tr.ó khách hàng là người tiêu dùng mang lại doanh thu, shop nên học lại nguyên tắc củng như đạo đức nghề nghiệp, cái khách hàng muốn không phải là trả hàng hoàn tiền mà là thái độ thiện chí niềm nở giải quyết 1 cách dễ thương cho khách hàng. lớn rồi khó bảo lắm nói nhiêu đó thôi mong shop hiểu!",0
"làm sạch: tôi cảm nhận da mình sạch hơn sau mỗi lần dùng sản phẩm. da mịn màng: da tôi trở nên mịn và sáng hơn sau vài tuần sử dụng. hương thơm: mùi hương nhẹ nhàng dễ chịu, không gây khó chịu.",1
giao nhầm hàng ko cho đổi xứng đáng 0 sao chứ ko phải 1 sao,0
"shop giao thiếu quà tặng dầu gội chai nhỏ, trong hình shop đăng dc tặng kèm theo chai dầu gội nhỏ",0
"hương thơm:thowm làm đẹp:oke mẹo:giu nep truoc khi uon toc sp oke, mùi hương cx thơm. nhanh bay mùi, nhưng giữ nếp ổn",1
buôn bán ko rõ ràng. tắc trách khi khách hàng thắc mắc. mua lần đầu thì ok. lần sau thì trả lời như lỗi là do khách vậy.,0
"thơm, sài ẩm da, chất dễ tán, hàng được đóng gói cản thận, shipper thân thiện.",1
"hành tím đắp êm da lắm, cải thiện da đang khô ửng đỏ",1
"chai nhận về k nguyên vẹn , đổ dầu nhưng k quay lại , chủ quan của mk nên k đổi trả đc k thơm nhân mạnh 100 lần k thơm , mùi nhẹ mà k thơm , k có ấn tượng về mùi . chất bình thường . tạo độ bóng kém k đc như ra quán",0
"mình mua hàng bị hư hỏng nhắn tin shop trả lời hời hợt, từng là dân nghiện sữa dutch lady nhưng chắc giờ chuyển qua bên sữa khác thôi, hàng vận chuyển kb do vận chuyển hay do lúc đóng gói, phản hồi thì shop trl bảo trả nhưng em lỡ bỏ ra rửa và vứt thùng ướt hết nhũn đi rồi thì em hỏi còn cách nào xử lý khác được không, nhưng shop không trả lời luôn , thất vọng về chăm sóc khách hàng thật sự :",0
"bao bì mẫu mã:mới hương vị:cũng ổn không hài lòng về cách đóng gói của shop bị xì một bịch sữa,chảy ướt thùng giấy ở ngoài có thể sẽ ko ủng hộ lại lần sau",0
hộp bị móp trong khi bên ngoài đóng gói cực chắc chắn.shop cần xem xét lại.hàng móp vậy k nên gửi cho khách.thấy nhiều cmt kêu hàng bị móp vẫn gửi cho khách nhưng vẫn cố tình đặt k ngờ dính luôn,0
"đóng gói k cẩn thận, mua 2 combo nước giặt cho bé, giao đến nơi chống xốc đã bị vỡ, 1 túi bị chảy nước giặt dính ra những túi khác và dính ra cả thùng.",0
"độ mềm:good xơ bông:on hình ảnh khác với những gì tôi nhận được, liệu có phải treo đầu dê bán thịt chó không ?",0
chai khó sử dụng. đổ ra khó,0
"hình ảnh chỉ mang tính chất nhận xu thoi, giao hàng nhanh chóng",1
"chất son:mềm mịn cảm giác màu hơi bợt ấy ta, ko có điểm nhấn cho lắm, nhưng chất son khá mềm mịn",1
k có quà tặng kèm trong khi đó lại ghi mua 1 tặng 1,0
"đóng gói sản phẩm đẹp và chắc chắn, chất lượng sản phẩm tuyệt vời",1
"bao bì mẫu mã:bịch giấy hương vị:ít đường sữa ít đường cực kì thơm ngon, đặc biệt giá rất rẻ so với mua ở ngoài luôn. mình mua 250k đc 2 thùng",1
"tôi rất buồn và thất vọng về tai nghe, dù cho tôi có nghe nhạc bình thường hay dùng để chơi game game tôi chơi là game âm nhạc thì tai nghe bị rè rất rõ.",0
"shop chuẩn bị và giao rất nhanh, đóng gói cẩn thận, rất hài lòng với sản phẩm, sẽ ủng hộ shop lâu dài luôn",1
"hình ảnh mang tính nhận xu, sản phẩm đóng gói kĩ càng, sử dụng lâu dài rồi nên cứ có sale là mua",1
sản phẩm đóng gói rất tốt . thời gian giao hàng ok. sp chưa sd nên chưa đánh giá chất lượng thư cảm ơn của shop rất đáng iu,1
"phấn nhìn đẹp nha, phấn mịn, dễ đánh,mua còn đc tặng thêm đồ nx",1
"mùi hương:thơm phù hợp với loại da:mọi loại da công dụng:dưỡng ẩm , trắng da sản phẩm được rv nhiều nên mua về dùng thấy ok , không bị bết rít . bôi lên cảm thấy da căng mướt hơn",1
xem livestream tặng quà từ 11 11 đến nay chưa thấy quà đâu. nên mọi người có xem rồi tặng quà gì đó cho zui thôi. đừng mong đợi nhiều.,0
"chất lượng:lớp tint trôi khá nhanh và sẽ đọng rãnh. sau 3 tiếng xài ko ăn chỉ uống nước bằng ly, ko liếm môi thì có hiện tượng màu loang lỗ. ko nên mua nha. với giá này và chất lượng như này thì có nhiều options khác tốt hơn rất nhiều. dưỡng ẩm:ko có ẩm",0
hông có kèm quà tặng như mô tả,0
bao bì:đẹp mẹo:mình đã mua loại này nhiều lần rồi. rửa khá sạch và mịn da. không gây khô da. và còn làm giảm tình trạng tiết dầu nữa. nói chung là đáng mua nha,1
bao bì mẫu mã:xấu dạo này enfa giao hàng rất xấu. thùng cũ và móp giống hàng lưu kho đã lâu. lần trước cũng vậy mà lần này cũng vậy,0
"k thấy sp tặng kèm, hộp đựng thì móp méo",0
"độ tuổi sử dụng:4 tuổi chất lượng sản phẩm:ok bao bì mẫu mã:chắc chắn theo đơn đặt hàng có quà, tuy nhiên hàng giao không có quà tặng, shop vui lòng liên hệ gửi bổ sung đúng quà cho mình nhé !",0
hương thơm:ko lợi ích:ch biet mẹo:ko thiếu quà tặng. giải quyết vấn đề quá lâu nt giải quyết rất lâu mới tl,0
"mùi hương:thơm nhẹ, công dụng:dùng vệ sinh bpsd ,lm sạch, mát mẻ,mua lần thứ n r nên k nói j nhìu.",1
"ok nha, giao đủ, nhanh",1
"chăm sóc khách hàng kém , hàng gửi về chả cod tem dán niêm phong gig, gửi caia chai như là bị mở ra dùng rồi đúng tệ",0
"shop giao hàng nhanh chóng và đầy đủ. đóng gói kĩ càng, chất lượng sản phẩm chính hãng. shipper thân thiện và nhiệt tình trong công việc của mình.",1
hàng giả qr ko ra xuất xứ,0
giao hàng nhanh. nhưng mình nhận thì k có hộp chỉ có tuýp kem. phản ánh thì shop bảo rút kinh nghiệm chứ k giải thích. nói chung chán,0
"làm sạch:ok mát lạnh:ok hương thơm:ok giao hàng lâu, hàng móp méo",0
hủy điwn mà vẫn giao lạthees chỉ khổ síp pi uy tín của gia tộc họ có thể cắt tiền tỷ của ý thức trách nhiệm về bất hiếu,0
hàng chính hãng mà nhìn đóng gói quá tệ không có quà tặng kèm như chương trình,0
"the worst experience ever. contacted them the day i recieved my order with the broken bottle. only once did someone try coming to pick up the bottle where i couldnt go down because of my baby and after that no more attempts. they had told me to check online what time they were going to come pick it up but it only showed that they were out 2 hours before i got a call that they were downstairs, what if i wasnt home? after numerous messages back and forth and almost 3 weeks later, i told them i ll just keep the product and put into another bottle but that they should reimburse me somehow for the trouble but i get a message days later thanking me for understanding. i never write a negative review but this left a sour taste and i expected better from such a big brand.",0
"đây là lần đầu tiên mk hàng bức xúc nhất để mua 1 tặng 1 k có, thay gì khỏi để, để mk mua shop khác giá rẻ hơn mua bên đây giá cao hơn chỉ để có kèm quà tặng mà vào đây thấy nhiều người bị lừa giống mk, biết trước đọc đánh giá rồi,k nghĩ thương hiệu lớn vậy mà làm ăn gian dối",0
"hàng móp hộp rách ,giao lâu",0
"quảng cáo cho lắm vào về dùng k thấy thích gì cả dùng chán , cảm giác châm chích nhẹ , còn k nâng tone nữa , dùng một lúc da còn sỉn màu hơn , k bao giờ mua lại",0
"đóng gói sơ xài lần nào mua cũng bị hỏng mấy bịch, chảy ướt cả thùng. đóng gói tệ",0
nhiều bịch sữa lủng chảy hết ra bên ngoài.,0
hình ảnhh mangg tínhh châtts nhậnn xuu. đóngg góii kĩi. giaoo hàngg nhanhh. cámm ơnn shopp .,1
mua 2 được tặng thêm 1 chai nên tính ra giá cũng khá rẻ so với bth,1
"mới sử dụng nên chưa biết tốt không,mẫu mã thì đẹp nhưng chỗ bấm lấy serum hơi khó",1
"bao bì mẫu mã:nhu mo ta hương vị:kem đặc có đường giao hàng nhanh, nhưng đóng gói cẩu thả quá, mở hộp ra là bịch sữa ở trong ko thấy bọc lớp nào cả, mình mua của shopee mall cho uy tín nhưng khấu đóng hàng làm mình thất vọng, nhìn hộp sữa cũng ko thấy mới nữa",0
"đóng gói cẩn thận, nhận đc hàng hộp bên ngoài rách nát hết may mà sp bên trong ko làm sao. được nhận đầy đủ quà tặng. hn mới tháo băng dính ra để dùng thì thấy bị gãy cái vòi nhấn. ko biết dùng kiểu j giờ.",0
đóng gói quá ẩu. hàng đến hộp giấy móp nát bét biến dạng. bên trong cuốn chống sốc hời hợt. dầu gội chảy nhoe nhoét,0
mua về phấn bung tùm lum nch thì cứ hoàn trả tiền nhưng mua về dùng cứ hoàn trả tiền lấy gì dùng,0
giao hàng nhanh. đóng gói chắc chắn cẩn thận. sấy nóng và lạnh. hi vọng bền hihi,1
tôi không nhận được quà tặng như mô tả,0
"ngoại hình ổn 1 chất lượng thì 10 con thì cũng dính 1 con lỗi, đen thì bị dính, tôi bị tình trạng 1 bên có tiếng ying ting kbt s lại bị thế, nhắn shop r nhưng chx thấy trl, tuy 1 bên có tiếng lạ k ảnh hưởng lắm nhưng mình lại là ng khó tính chỉ 1 tiếng lạ là khó chịu r tặng shop 2 nhé",0
"độ tuổi sử dụng:moij luaw tuoi chất lượng sản phẩm:tot chưa sử dụng nhưng hàng đóng gói rất cẩn thận, rất ưng",1
"công dụng:dưỡng trắng da phù hợp với loại da:mọi loại da mùi hương:thơm nhẹ sữa dưỡng thể này dùng thời gian thấy da sáng, bật tông da , mịn da",1
"hộp sữa đến tay thì bị xước , méo cả hộp, shop không đóng gói hàng cẩn thận",0
"dành cho da:da thường công dụng:dưỡng ẩm mình mua cho mẹ mình dùng, dưỡng ẩm cho da. da mẹ mình là da khô, mn nên mua nha",1
"dành cho da:dành cho da dầu công dụng:bảo vệ da khỏi tia uv mùi hương:thơm nhẹ dùng lên mặt để lại một cảm giác ẩm mịn trên da , chất kem sữa lỏng",1
"giao hàng nhanh, sản phẩm y hình đóng gói cẩn thận. nhân viên giao hàng nhiệt tình",1
mùi hương:không biết tính năng:không biết chất lượng:không biết tặng cái gì không biết như nào luôn.lần sau tặng gì thiệt thực.,0
"chất lượng sản phẩm:ổn tai nghe ổn, âm thanh tốt, có lúc hơi nhỏ, phù hợp với giá tiền",1
"độ dịu nhẹ:chưa sử dụng nên chưa biết làm sạch:chưa dùng nên chưa biết mùi thơm:chưa dùng nước giặt omo matic cho quần áo bé yêu 4,1kg túi đóng gói sơ xài . băng keo ko dán lại thùng mở túi ra trầy hết",0
"làm đẹp:da mụn lợi ích:giao không đủ , sao tôi không được nhận quà trên đơn hàng báo 1 mua tặng 1 bao bì:tot",0
